timestamp,price,signal,usdt,coin_value,total_value,note
2025-07-23 21:13:00,0.4026,BUY,422.90318779684577,661.7818060456821,1084.6849938425278,🟢 Partial Buy
2025-07-23 21:14:00,0.401,SELL,752.1494989246329,329.57588701480194,1081.7253859394348,🔴 Partial Sell
2025-07-23 21:15:00,0.4025,BUY,376.07474946231645,706.5073892351927,1082.5821386975092,🟢 Partial Buy
2025-07-23 21:16:00,0.4018,HOLD,376.07474946231645,705.2786807321748,1081.3534301944912,➖ Hold
2025-07-23 21:17:00,0.4021,HOLD,376.07474946231645,705.8052700906111,1081.8800195529275,➖ Hold
2025-07-23 21:18:00,0.3994,SELL,726.2571994117268,350.53298293234275,1076.7901823440695,🔴 Partial Sell
2025-07-23 21:19:00,0.397,SELL,900.2962988482766,174.21331274929906,1074.5096115975757,🔴 Partial Sell
2025-07-23 21:20:00,0.3987,HOLD,900.2962988482766,174.95931434041697,1075.2556131886936,➖ Hold
2025-07-23 21:21:00,0.3991,HOLD,900.2962988482766,175.13484412656234,1075.4311429748388,➖ Hold
2025-07-23 21:22:00,0.4012,HOLD,900.2962988482766,176.05637550382565,1076.3526743521022,➖ Hold
2025-07-23 21:23:00,0.3995,HOLD,900.2962988482766,175.31037391270775,1075.6066727609843,➖ Hold
2025-07-23 21:24:00,0.3985,SELL,987.6446377972251,87.43577472367214,1075.0804125208972,🔴 Partial Sell
2025-07-23 21:25:00,0.3996,HOLD,987.6446377972251,87.67712817962204,1075.321765976847,➖ Hold
2025-07-23 21:26:00,0.3985,SELL,1031.3188072716994,43.71788736183607,1075.0366946335355,🔴 Partial Sell
2025-07-23 21:27:00,0.3992,HOLD,1031.3188072716994,43.79468164327467,1075.1134889149741,➖ Hold
2025-07-23 21:28:00,0.3996,HOLD,1031.3188072716994,43.83856408981102,1075.1573713615103,➖ Hold
2025-07-23 21:29:00,0.4004,BUY,515.6594036358497,559.0700732150975,1074.7294768509473,🟢 Partial Buy
2025-07-23 21:30:00,0.4038,BUY,257.82970181792484,821.3892936052587,1079.2189954231835,🟢 Partial Buy
2025-07-23 21:31:00,0.4099,BUY,128.91485090896242,962.5835374666606,1091.498388375623,🟢 Partial Buy
2025-07-23 21:32:00,0.4109,HOLD,128.91485090896242,964.9318749574306,1093.8467258663932,➖ Hold
2025-07-23 21:33:00,0.4116,HOLD,128.91485090896242,966.5757112009699,1095.4905621099324,➖ Hold
2025-07-23 21:34:00,0.4092,HOLD,128.91485090896242,960.9397012231216,1089.8545521320839,➖ Hold
2025-07-23 21:35:00,0.4091,HOLD,128.91485090896242,960.7048674740446,1089.619718383007,➖ Hold
2025-07-23 21:36:00,0.4084,HOLD,128.91485090896242,959.0610312305055,1087.975882139468,➖ Hold
2025-07-23 21:37:00,0.405,SELL,603.9776544480251,475.5383418809436,1079.5159963289686,🔴 Partial Sell
2025-07-23 21:38:00,0.4108,HOLD,603.9776544480251,482.3485206041768,1086.326175052202,➖ Hold
2025-07-23 21:39:00,0.414,HOLD,603.9776544480251,486.10586058940896,1090.0835150374342,➖ Hold
2025-07-23 21:40:00,0.4109,HOLD,603.9776544480251,482.4659374787153,1086.4435919267403,➖ Hold
2025-07-23 21:41:00,0.4143,HOLD,603.9776544480251,486.4581112130245,1090.4357656610496,➖ Hold
2025-07-23 21:42:00,0.4129,HOLD,603.9776544480251,484.81427496948544,1088.7919294175106,➖ Hold
2025-07-23 21:43:00,0.4134,HOLD,603.9776544480251,485.40135934217795,1089.379013790203,➖ Hold
2025-07-23 21:44:00,0.4121,SELL,845.6731869646272,241.93746998658872,1087.610656951216,🔴 Partial Sell
2025-07-23 21:45:00,0.4115,HOLD,845.6731869646272,241.5852193629732,1087.2584063276004,➖ Hold
2025-07-23 21:46:00,0.4124,HOLD,845.6731869646272,242.11359529839646,1087.7867822630237,➖ Hold
2025-07-23 21:47:00,0.4168,BUY,422.8365934823136,667.1105234270749,1089.9471169093886,🟢 Partial Buy
2025-07-23 21:48:00,0.421,BUY,211.4182967411568,885.039724804297,1096.4580215454537,🟢 Partial Buy
2025-07-23 21:49:00,0.4172,HOLD,211.4182967411568,877.0512427276786,1088.4695394688354,➖ Hold
2025-07-23 21:50:00,0.417,HOLD,211.4182967411568,876.6307963025935,1088.0490930437502,➖ Hold
2025-07-23 21:51:00,0.4152,SELL,647.4052625903319,436.42338923841345,1083.8286518287453,🔴 Partial Sell
2025-07-23 21:52:00,0.4124,HOLD,647.4052625903319,433.4802642628172,1080.885526853149,➖ Hold
2025-07-23 21:53:00,0.4145,HOLD,647.4052625903319,435.68760799451434,1083.0928705848462,➖ Hold
2025-07-23 21:54:00,0.4125,HOLD,647.4052625903319,433.58537586908847,1080.9906384594203,➖ Hold
2025-07-23 21:55:00,0.412,HOLD,647.4052625903319,433.059817837732,1080.4650804280639,➖ Hold
2025-07-23 21:56:00,0.4108,HOLD,647.4052625903319,431.7984785624765,1079.2037411528083,➖ Hold
2025-07-23 21:57:00,0.4088,SELL,862.0385376856386,214.8481232185253,1076.8866609041638,🔴 Partial Sell
2025-07-23 21:58:00,0.4108,HOLD,862.0385376856386,215.89923928123824,1077.9377769668768,➖ Hold
2025-07-23 21:59:00,0.4119,HOLD,862.0385376856386,216.47735311573035,1078.515890801369,➖ Hold
2025-07-23 22:00:00,0.4125,HOLD,862.0385376856386,216.79268793454423,1078.831225620183,➖ Hold
2025-07-23 22:01:00,0.4111,SELL,969.9589625776159,108.0284533453226,1077.9874159229385,🔴 Partial Sell
2025-07-23 22:02:00,0.4108,HOLD,969.9589625776159,107.94961964061912,1077.908582218235,➖ Hold
2025-07-23 22:03:00,0.4086,HOLD,969.9589625776159,107.371505806127,1077.330468383743,➖ Hold
2025-07-23 22:04:00,0.4122,BUY,484.97948128880796,592.8120120700878,1077.7914933588959,🟢 Partial Buy
2025-07-23 22:05:00,0.4103,SELL,779.7241899057472,295.0397483653045,1074.7639382710518,🔴 Partial Sell
2025-07-23 22:06:00,0.4146,HOLD,779.7241899057472,298.13180519682,1077.8559951025672,➖ Hold
2025-07-23 22:07:00,0.4172,BUY,389.8620949528736,689.4736538133315,1079.3357487662051,🟢 Partial Buy
2025-07-23 22:08:00,0.4162,HOLD,389.8620949528736,687.8210323995891,1077.6831273524626,➖ Hold
2025-07-23 22:09:00,0.4154,HOLD,389.8620949528736,686.4989352685951,1076.3610302214688,➖ Hold
