timestamp,symbol,action,pnl,total_value,risk_pct,danger_mode,freeze_mode,notes
1730465100000.0,BTCUSDT,1,3.2347638607025146,1514.995572004066,0.55,True,True,Freeze mode active
1730466000000.0,BTCUSDT,1,0.11135972291231155,1516.627322353402,0.55,True,True,Freeze mode active
1730466900000.0,BTCUSDT,1,-3.4691977500915527,1513.3498434031944,0.55,True,True,Freeze mode active
1730467800000.0,BTCUSDT,1,-3.726715326309204,1513.7631280927696,0.55,True,True,Freeze mode active
1730468700000.0,BTCUSDT,1,3.280149221420288,1522.6876522451714,0.55,True,True,Freeze mode active
1730469600000.0,BTCUSDT,1,10.651775360107422,1534.8551307506623,0.55,True,True,Freeze mode active
1730470500000.0,BTCUSDT,1,1.7280772924423218,1538.1225049407446,0.55,True,True,Freeze mode active
1730471400000.0,BTCUSDT,1,1.4588598012924194,1541.4407397568468,0.55,True,True,Freeze mode active
1730472300000.0,BTCUSDT,1,-5.675622463226318,1535.276836073685,0.55,True,True,Freeze mode active
1730473200000.0,BTCUSDT,1,-0.69963139295578,1536.3799390552344,0.55,True,True,Freeze mode active
1730474100000.0,BTCUSDT,1,-6.0553412437438965,1532.4938167194703,0.55,True,True,Freeze mode active
1730475000000.0,BTCUSDT,1,-13.958802223205566,1527.8176705537137,0.55,True,True,Freeze mode active
1730475900000.0,BTCUSDT,1,-25.589832305908203,1507.8072140557363,0.55,True,True,Freeze mode active
1730476800000.0,BTCUSDT,1,-18.479938507080078,1495.7798548907986,0.55,True,True,Freeze mode active
1730477700000.0,BTCUSDT,1,11.986628532409668,1509.6804681723434,0.55,True,True,Freeze mode active
1730478600000.0,BTCUSDT,1,1.5452388525009155,1513.8064101486762,0.55,True,True,Freeze mode active
1730479500000.0,BTCUSDT,1,-6.015285015106201,1508.2432344556187,0.55,True,True,Freeze mode active
1730480400000.0,BTCUSDT,1,-1.2418696880340576,1507.2686303404696,0.55,True,True,Freeze mode active
1730481300000.0,BTCUSDT,1,-2.091452121734619,1506.6924906000297,0.55,True,True,Freeze mode active
1730482200000.0,BTCUSDT,1,-0.4887803792953491,1509.959022726768,0.55,True,True,Freeze mode active
1730483100000.0,BTCUSDT,1,-8.935181617736816,1501.8637625562146,0.55,True,True,Freeze mode active
1730484000000.0,BTCUSDT,1,-3.3306827545166016,1500.0531579524531,0.55,True,True,Freeze mode active
1730484900000.0,BTCUSDT,1,-3.5390913486480713,1496.7763526529097,0.55,True,True,Freeze mode active
1730485800000.0,BTCUSDT,1,-0.523349404335022,1497.334809063111,0.55,True,True,Freeze mode active
1730486700000.0,BTCUSDT,1,-4.334635257720947,1495.0085248670584,0.55,True,True,Freeze mode active
1730487600000.0,BTCUSDT,1,-7.044478416442871,1490.6899187974593,0.55,True,True,Freeze mode active
1730488500000.0,BTCUSDT,1,-7.611133098602295,1484.8338734731171,0.55,True,True,Freeze mode active
1730489400000.0,BTCUSDT,1,2.299225091934204,1488.5845920230545,0.55,True,True,Freeze mode active
1730490300000.0,BTCUSDT,1,2.3960397243499756,1491.6889427496046,0.55,True,True,Freeze mode active
1730491200000.0,BTCUSDT,1,0.750300407409668,1493.1979202632967,0.55,True,True,Freeze mode active
1730492100000.0,BTCUSDT,1,1.9579659700393677,1494.8187237891643,0.55,True,True,Freeze mode active
1730493000000.0,BTCUSDT,1,2.1219029426574707,1496.2364216362917,0.55,True,True,Freeze mode active
1730493900000.0,BTCUSDT,1,-0.2656387388706207,1496.865948192785,0.55,True,True,Freeze mode active
1730494800000.0,BTCUSDT,1,-4.1753621101379395,1492.7873301764237,0.55,True,True,Freeze mode active
1730495700000.0,BTCUSDT,1,-2.995328426361084,1492.59432925782,0.55,True,True,Freeze mode active
1730496600000.0,BTCUSDT,1,-6.157378196716309,1486.5693660265322,0.55,True,True,Freeze mode active
1730497500000.0,BTCUSDT,1,-2.6725409030914307,1486.825858521326,0.55,True,True,Freeze mode active
1730498400000.0,BTCUSDT,1,4.818699359893799,1493.111524564131,0.55,True,True,Freeze mode active
1730499300000.0,BTCUSDT,1,1.7838014364242554,1496.2589889339295,0.55,True,True,Freeze mode active
1730500200000.0,BTCUSDT,1,-4.598153591156006,1493.3274296057107,0.55,True,True,Freeze mode active
1730501100000.0,BTCUSDT,1,3.575091600418091,1496.9056935826547,0.55,True,True,Freeze mode active
1730502000000.0,BTCUSDT,1,-1.318550705909729,1496.9058619953237,0.55,True,True,Freeze mode active
1730502900000.0,BTCUSDT,1,2.7200300693511963,1499.741931340254,0.55,True,True,Freeze mode active
1730503800000.0,BTCUSDT,1,-0.9517358541488647,1499.4923437648865,0.55,True,True,Freeze mode active
1730504700000.0,BTCUSDT,1,-1.5763312578201294,1497.9798295851467,0.55,True,True,Freeze mode active
1730505600000.0,BTCUSDT,1,-1.2286725044250488,1498.1130440062773,0.55,True,True,Freeze mode active
1730506500000.0,BTCUSDT,1,2.8917276859283447,1501.044771747165,0.55,True,True,Freeze mode active
1730507400000.0,BTCUSDT,1,-0.29818040132522583,1500.9585444606685,0.55,True,True,Freeze mode active
1730508300000.0,BTCUSDT,1,-1.0487004518508911,1500.5016408898373,0.55,True,True,Freeze mode active
1730509200000.0,BTCUSDT,1,0.6158040761947632,1501.7773668570492,0.55,True,True,Freeze mode active
1730510100000.0,BTCUSDT,1,-1.6569567918777466,1500.3547850425225,0.55,True,True,Freeze mode active
1730511000000.0,BTCUSDT,1,-1.4496853351593018,1499.8495470357059,0.55,True,True,Freeze mode active
1730511900000.0,BTCUSDT,1,2.006697654724121,1501.88515096517,0.55,True,True,Freeze mode active
1730512800000.0,BTCUSDT,1,-0.8412970900535583,1501.8228382776626,0.55,True,True,Freeze mode active
1730513700000.0,BTCUSDT,1,0.1791646033525467,1503.502080999652,0.55,True,True,Freeze mode active
1730514600000.0,BTCUSDT,1,2.333613634109497,1506.7357726559471,0.55,True,True,Freeze mode active
1730515500000.0,BTCUSDT,1,-3.3806729316711426,1504.7954902971023,0.55,True,True,Freeze mode active
1730516400000.0,BTCUSDT,1,-4.077524185180664,1501.6904659198767,0.55,True,True,Freeze mode active
1730517300000.0,BTCUSDT,1,1.2653852701187134,1503.7868668228275,0.55,True,True,Freeze mode active
1730518200000.0,BTCUSDT,1,-1.86687433719635,1501.9954612633248,0.55,True,True,Freeze mode active
1730519100000.0,BTCUSDT,1,-0.6739540100097656,1502.15814790152,0.55,True,True,Freeze mode active
1730520000000.0,BTCUSDT,1,-2.023531198501587,1500.3546166298536,0.55,True,True,Freeze mode active
1730520900000.0,BTCUSDT,1,-0.8942915797233582,1499.8803665541218,0.55,True,True,Freeze mode active
1730521800000.0,BTCUSDT,1,-1.3864773511886597,1498.9751484585754,0.55,True,True,Freeze mode active
1730522700000.0,BTCUSDT,1,-1.8375271558761597,1497.9399157826083,0.55,True,True,Freeze mode active
1730523600000.0,BTCUSDT,1,1.6540127992630005,1499.664966750549,0.55,True,True,Freeze mode active
1730524500000.0,BTCUSDT,1,0.1218402236700058,1499.8173802159386,0.55,True,True,Freeze mode active
1730525400000.0,BTCUSDT,1,-0.9535108208656311,1499.882892744156,0.55,True,True,Freeze mode active
1730526300000.0,BTCUSDT,1,1.8964380025863647,1502.0793307724564,0.55,True,True,Freeze mode active
1730527200000.0,BTCUSDT,1,-0.0011859763180837035,1502.7260354211817,0.55,True,True,Freeze mode active
1730528100000.0,BTCUSDT,1,-1.4486775398254395,1501.3293891576718,0.55,True,True,Freeze mode active
1730529000000.0,BTCUSDT,1,-0.31208470463752747,1501.2172263201585,0.55,True,True,Freeze mode active
1730529900000.0,BTCUSDT,1,-0.4176257252693176,1501.648194339973,0.55,True,True,Freeze mode active
1730530800000.0,BTCUSDT,1,1.710626482963562,1503.4774927499868,0.55,True,True,Freeze mode active
1730531700000.0,BTCUSDT,1,-0.6658188700675964,1503.2216739058688,0.55,True,True,Freeze mode active
1730532600000.0,BTCUSDT,1,-1.3129702806472778,1502.3378442192777,0.55,True,True,Freeze mode active
1730533500000.0,BTCUSDT,1,0.13509078323841095,1503.2629350097588,0.55,True,True,Freeze mode active
1730534400000.0,BTCUSDT,1,0.8640045523643494,1504.9659239180685,0.55,True,True,Freeze mode active
1730535300000.0,BTCUSDT,1,-2.6801462173461914,1503.1573402663341,0.55,True,True,Freeze mode active
1730536200000.0,BTCUSDT,1,-2.207327365875244,1501.2785285316522,0.55,True,True,Freeze mode active
1730537100000.0,BTCUSDT,1,-0.9177065491676331,1500.5703532587643,0.55,True,True,Freeze mode active
1730538000000.0,BTCUSDT,1,0.3620733916759491,1501.0220360368583,0.55,True,True,Freeze mode active
1730538900000.0,BTCUSDT,1,-0.44441932439804077,1500.8288667055854,0.55,True,True,Freeze mode active
1730539800000.0,BTCUSDT,1,0.34622451663017273,1501.3704818488927,0.55,True,True,Freeze mode active
1730540700000.0,BTCUSDT,1,-0.6567686796188354,1501.7916819339089,0.55,True,True,Freeze mode active
1730541600000.0,BTCUSDT,1,-3.0929620265960693,1499.4679239278905,0.55,True,True,Freeze mode active
1730542500000.0,BTCUSDT,1,-2.1495919227600098,1497.8109116782011,0.55,True,True,Freeze mode active
1730543400000.0,BTCUSDT,1,-2.402247428894043,1496.753785355272,0.55,True,True,Freeze mode active
1730544300000.0,BTCUSDT,1,2.327380657196045,1499.6464413569656,0.55,True,True,Freeze mode active
1730545200000.0,BTCUSDT,1,0.8810732364654541,1500.8642333660625,0.55,True,True,Freeze mode active
1730546100000.0,BTCUSDT,1,-1.1262491941452026,1500.138374762936,0.55,True,True,Freeze mode active
1730547000000.0,BTCUSDT,1,0.6983492970466614,1501.0014896912478,0.55,True,True,Freeze mode active
1730547900000.0,BTCUSDT,1,-0.02958330698311329,1501.3566720100398,0.55,True,True,Freeze mode active
1730548800000.0,BTCUSDT,1,-1.113104224205017,1500.527239615516,0.55,True,True,Freeze mode active
1730549700000.0,BTCUSDT,1,-0.4589623510837555,1501.1387460164328,0.55,True,True,Freeze mode active
1730550600000.0,BTCUSDT,1,-2.749228000640869,1498.8311556266326,0.55,True,True,Freeze mode active
1730551500000.0,BTCUSDT,1,-0.1939118355512619,1499.78066625411,0.55,True,True,Freeze mode active
1730552400000.0,BTCUSDT,1,-3.1765193939208984,1497.3162836695276,0.55,True,True,Freeze mode active
1730553300000.0,BTCUSDT,1,0.028201086446642876,1498.8456391161615,0.55,True,True,Freeze mode active
1730554200000.0,BTCUSDT,1,2.2528982162475586,1502.0791623597875,0.55,True,True,Freeze mode active
1730555100000.0,BTCUSDT,1,-4.273325443267822,1499.965246539267,0.55,True,True,Freeze mode active
1730556000000.0,BTCUSDT,1,-5.226569175720215,1495.310320369797,0.55,True,True,Freeze mode active
1730556900000.0,BTCUSDT,1,-2.809176445007324,1494.0881496313075,0.55,True,True,Freeze mode active
1730557800000.0,BTCUSDT,1,-3.4938275814056396,1490.6798140373228,0.55,True,True,Freeze mode active
1730558700000.0,BTCUSDT,1,-1.3727492094039917,1490.5156116851074,0.55,True,True,Freeze mode active
1730559600000.0,BTCUSDT,1,2.0032105445861816,1493.1004093279812,0.55,True,True,Freeze mode active
1730560500000.0,BTCUSDT,1,-2.6669039726257324,1491.8615657352668,0.55,True,True,Freeze mode active
1730561400000.0,BTCUSDT,1,2.41558837890625,1494.9224659932306,0.55,True,True,Freeze mode active
1730562300000.0,BTCUSDT,1,-2.4785525798797607,1493.5423241712767,0.55,True,True,Freeze mode active
1730563200000.0,BTCUSDT,1,2.225268840789795,1495.896228045035,0.55,True,True,Freeze mode active
1730564100000.0,BTCUSDT,1,-1.1857126951217651,1495.6277782507466,0.55,True,True,Freeze mode active
1730565000000.0,BTCUSDT,1,0.8854976892471313,1497.5956802872972,0.55,True,True,Freeze mode active
1730565900000.0,BTCUSDT,1,2.248373031616211,1499.923817022708,0.55,True,True,Freeze mode active
1730566800000.0,BTCUSDT,1,-0.18798470497131348,1500.0955979450257,0.55,True,True,Freeze mode active
1730567700000.0,BTCUSDT,1,-1.7912983894348145,1499.3200576045622,0.55,True,True,Freeze mode active
1730568600000.0,BTCUSDT,1,-3.2958977222442627,1497.1318717970396,0.55,True,True,Freeze mode active
1730569500000.0,BTCUSDT,1,-3.0067856311798096,1494.7501798329063,0.55,True,True,Freeze mode active
1730570400000.0,BTCUSDT,1,0.06235060468316078,1496.086365948267,0.55,True,True,Freeze mode active
1730571300000.0,BTCUSDT,1,-2.854199171066284,1493.348818014666,0.55,True,True,Freeze mode active
1730572200000.0,BTCUSDT,1,-1.5492889881134033,1493.5859430525318,0.55,True,True,Freeze mode active
1730573100000.0,BTCUSDT,1,3.4238340854644775,1497.4230573016348,0.55,True,True,Freeze mode active
1730574000000.0,BTCUSDT,1,-1.3194327354431152,1496.5377119010232,0.55,True,True,Freeze mode active
1730574900000.0,BTCUSDT,1,0.8252097368240356,1497.4660025322144,0.55,True,True,Freeze mode active
1730575800000.0,BTCUSDT,1,-0.9800447225570679,1497.2492554272899,0.55,True,True,Freeze mode active
1730576700000.0,BTCUSDT,1,1.418464183807373,1498.8887527594097,0.55,True,True,Freeze mode active
1730577600000.0,BTCUSDT,1,-0.8301982283592224,1498.4146710963469,0.55,True,True,Freeze mode active
1730578500000.0,BTCUSDT,1,0.5086699724197388,1499.1789277879914,0.55,True,True,Freeze mode active
1730579400000.0,BTCUSDT,1,-0.9107983708381653,1498.6297340745818,0.55,True,True,Freeze mode active
1730580300000.0,BTCUSDT,1,0.6159570813179016,1499.406284891059,0.55,True,True,Freeze mode active
1730581200000.0,BTCUSDT,1,-1.2457696199417114,1499.0613757450722,0.55,True,True,Freeze mode active
1730582100000.0,BTCUSDT,1,-2.10274600982666,1497.1214302115654,0.55,True,True,Freeze mode active
1730583000000.0,BTCUSDT,1,0.32220691442489624,1497.4661709448833,0.55,True,True,Freeze mode active
1730583900000.0,BTCUSDT,1,-0.2656905949115753,1497.4230573016348,0.55,True,True,Freeze mode active
1730584800000.0,BTCUSDT,1,-1.2087856531143188,1496.948807225903,0.55,True,True,Freeze mode active
1730585700000.0,BTCUSDT,1,1.14388906955719,1498.5256550451775,0.55,True,True,Freeze mode active
1730586600000.0,BTCUSDT,1,-1.1983288526535034,1497.5955118746283,0.55,True,True,Freeze mode active
1730587500000.0,BTCUSDT,1,-0.07467290014028549,1498.1684517743583,0.55,True,True,Freeze mode active
1730588400000.0,BTCUSDT,1,-2.955322742462158,1496.7763526529097,0.55,True,True,Freeze mode active
1730589300000.0,BTCUSDT,1,-4.409372329711914,1493.4134884795385,0.55,True,True,Freeze mode active
1730590200000.0,BTCUSDT,1,-3.000412940979004,1491.1717474432933,0.55,True,True,Freeze mode active
1730591100000.0,BTCUSDT,1,0.3517129719257355,1492.7881722397685,0.55,True,True,Freeze mode active
1730592000000.0,BTCUSDT,1,2.638925552368164,1495.4989425590084,0.55,True,True,Freeze mode active
1730592900000.0,BTCUSDT,1,-0.7959117293357849,1495.353770838383,0.55,True,True,Freeze mode active
1730593800000.0,BTCUSDT,1,-2.202874183654785,1493.9609980662588,0.55,True,True,Freeze mode active
1730594700000.0,BTCUSDT,1,-2.3734192848205566,1492.22769487754,0.55,True,True,Freeze mode active
1730595600000.0,BTCUSDT,1,-1.8608613014221191,1490.8645627351489,0.55,True,True,Freeze mode active
1730596500000.0,BTCUSDT,1,-1.1412540674209595,1489.8113099036052,0.55,True,True,Freeze mode active
1730597400000.0,BTCUSDT,1,-0.12337568402290344,1489.9790489218683,0.55,True,True,Freeze mode active
1730598300000.0,BTCUSDT,1,-0.7700287103652954,1490.5849977047103,0.55,True,True,Freeze mode active
1730599200000.0,BTCUSDT,1,-6.199563503265381,1487.6391232996318,0.55,True,True,Freeze mode active
1730600100000.0,BTCUSDT,1,-11.54654312133789,1480.6518500780273,0.55,True,True,Freeze mode active
1730601000000.0,BTCUSDT,1,-11.001935005187988,1470.8652214733213,0.55,True,True,Freeze mode active
1730601900000.0,BTCUSDT,1,-3.6038575172424316,1468.3082119208225,0.55,True,True,Freeze mode active
1730602800000.0,BTCUSDT,1,0.5129132866859436,1470.496566141014,0.55,True,True,Freeze mode active
1730603700000.0,BTCUSDT,1,2.4471628665924072,1474.0446842502179,0.55,True,True,Freeze mode active
1730604600000.0,BTCUSDT,1,-3.3630528450012207,1471.7273259256192,0.55,True,True,Freeze mode active
1730605500000.0,BTCUSDT,1,2.1056742668151855,1473.92056411321,0.55,True,True,Freeze mode active
1730606400000.0,BTCUSDT,1,-0.4456717371940613,1474.053104883665,0.55,True,True,Freeze mode active
1730607300000.0,BTCUSDT,1,0.028252771124243736,1475.2436140403938,0.55,True,True,Freeze mode active
1730608200000.0,BTCUSDT,1,2.4041590690612793,1477.6957025001436,0.55,True,True,Freeze mode active
1730609100000.0,BTCUSDT,1,-0.37279096245765686,1477.7509418555555,0.55,True,True,Freeze mode active
1730610000000.0,BTCUSDT,1,0.1067204549908638,1478.6256772580239,0.55,True,True,Freeze mode active
1730610900000.0,BTCUSDT,1,-0.22852617502212524,1480.2351971350727,0.55,True,True,Freeze mode active
1730611800000.0,BTCUSDT,1,-4.7348833084106445,1476.3155606781895,0.55,True,True,Freeze mode active
1730612700000.0,BTCUSDT,1,0.36437907814979553,1478.0219178398781,0.55,True,True,Freeze mode active
1730613600000.0,BTCUSDT,1,-3.0038397312164307,1475.1764173854872,0.55,True,True,Freeze mode active
1730614500000.0,BTCUSDT,1,-0.9160536527633667,1474.8886001342705,0.55,True,True,Freeze mode active
1730615400000.0,BTCUSDT,1,-0.15413419902324677,1476.1887459384786,0.55,True,True,Freeze mode active
1730616300000.0,BTCUSDT,1,2.5427520275115967,1479.2723819067492,0.55,True,True,Freeze mode active
1730617200000.0,BTCUSDT,1,-2.3732967376708984,1478.1510903569542,0.55,True,True,Freeze mode active
1730618100000.0,BTCUSDT,1,0.24255067110061646,1480.8029162420655,0.55,True,True,Freeze mode active
1730619000000.0,BTCUSDT,1,-5.429566860198975,1475.650667461219,0.55,True,True,Freeze mode active
1730619900000.0,BTCUSDT,1,-0.8830273747444153,1475.105347239195,0.55,True,True,Freeze mode active
1730620800000.0,BTCUSDT,1,-1.1741901636123657,1474.4310229127636,0.55,True,True,Freeze mode active
1730621700000.0,BTCUSDT,1,-1.6173840761184692,1473.408589599636,0.55,True,True,Freeze mode active
1730622600000.0,BTCUSDT,1,0.2451484650373459,1474.633791766166,0.55,True,True,Freeze mode active
1730623500000.0,BTCUSDT,1,1.811803936958313,1476.691794580599,0.55,True,True,Freeze mode active
1730624400000.0,BTCUSDT,1,-0.9173169136047363,1476.2113132361164,0.55,True,True,Freeze mode active
1730625300000.0,BTCUSDT,1,-0.32554739713668823,1477.1017110167961,0.55,True,True,Freeze mode active
1730626200000.0,BTCUSDT,1,-4.137378215789795,1474.5298811494308,0.55,True,True,Freeze mode active
1730627100000.0,BTCUSDT,1,-3.404412031173706,1471.2099622066391,0.55,True,True,Freeze mode active
1730628000000.0,BTCUSDT,1,-1.6321133375167847,1471.0898839736856,0.55,True,True,Freeze mode active
1730628900000.0,BTCUSDT,1,1.4389331340789795,1474.287030080821,0.55,True,True,Freeze mode active
1730629800000.0,BTCUSDT,1,3.5528974533081055,1478.0217494272092,0.55,True,True,Freeze mode active
1730630700000.0,BTCUSDT,1,-1.4270514249801636,1477.6771771065603,0.55,True,True,Freeze mode active
1730631600000.0,BTCUSDT,1,-3.4502806663513184,1475.39181718906,0.55,True,True,Freeze mode active
1730632500000.0,BTCUSDT,1,1.8357669115066528,1477.8499685048914,0.55,True,True,Freeze mode active
1730633400000.0,BTCUSDT,1,-2.2570459842681885,1476.5560539694343,0.55,True,True,Freeze mode active
1730634300000.0,BTCUSDT,1,-2.482856035232544,1474.5303863874376,0.55,True,True,Freeze mode active
1730635200000.0,BTCUSDT,1,-1.045642375946045,1473.5997379788814,0.55,True,True,Freeze mode active
1730636100000.0,BTCUSDT,1,-1.6301493644714355,1473.4087580123048,0.55,True,True,Freeze mode active
1730637000000.0,BTCUSDT,1,2.537773370742798,1476.4538274793883,0.55,True,True,Freeze mode active
1730637900000.0,BTCUSDT,1,0.48444852232933044,1477.4966387254578,0.55,True,True,Freeze mode active
1730638800000.0,BTCUSDT,1,-2.666457176208496,1476.341496229206,0.55,True,True,Freeze mode active
1730639700000.0,BTCUSDT,1,-3.617295026779175,1473.1345821872724,0.55,True,True,Freeze mode active
1730640600000.0,BTCUSDT,1,-0.7156290411949158,1473.9613199790933,0.55,True,True,Freeze mode active
1730641500000.0,BTCUSDT,1,-5.056700706481934,1470.6925984876589,0.55,True,True,Freeze mode active
1730642400000.0,BTCUSDT,1,-3.9429080486297607,1466.901460897176,0.55,True,True,Freeze mode active
1730643300000.0,BTCUSDT,1,-3.277101993560791,1467.1572797412944,0.55,True,True,Freeze mode active
1730644200000.0,BTCUSDT,1,-7.605443954467773,1459.6122237601644,0.55,True,True,Freeze mode active
1730645100000.0,BTCUSDT,1,-0.6473091244697571,1459.6553374034127,0.55,True,True,Freeze mode active
1730646000000.0,BTCUSDT,1,0.9324185252189636,1461.056699221653,0.55,True,True,Freeze mode active
1730646900000.0,BTCUSDT,1,-2.0608761310577393,1460.1297558918136,0.55,True,True,Freeze mode active
1730647800000.0,BTCUSDT,1,-3.0752110481262207,1457.7713048759938,0.55,True,True,Freeze mode active
1730648700000.0,BTCUSDT,1,-2.5752153396606445,1459.2253798596118,0.55,True,True,Freeze mode active
1730649600000.0,BTCUSDT,1,4.9293107986450195,1467.8233518469476,0.55,True,True,Freeze mode active
1730650500000.0,BTCUSDT,1,7.417501449584961,1475.6624563480448,0.55,True,True,Freeze mode active
1730651400000.0,BTCUSDT,1,-2.7088379859924316,1474.8060779264906,0.55,True,True,Freeze mode active
1730652300000.0,BTCUSDT,1,-4.768996238708496,1470.8670740126795,0.55,True,True,Freeze mode active
1730653200000.0,BTCUSDT,1,-4.412491798400879,1469.1406757433872,0.55,True,True,Freeze mode active
1730654100000.0,BTCUSDT,1,5.19839334487915,1474.8645171226124,0.55,True,True,Freeze mode active
1730655000000.0,BTCUSDT,1,-1.5906661748886108,1473.7860023907278,0.55,True,True,Freeze mode active
1730655900000.0,BTCUSDT,1,0.4611884653568268,1474.8335291915275,0.55,True,True,Freeze mode active
1730656800000.0,BTCUSDT,1,-1.2462406158447266,1473.6238209905398,0.55,True,True,Freeze mode active
1730657700000.0,BTCUSDT,1,-0.5743044018745422,1473.645714637502,0.55,True,True,Freeze mode active
1730658600000.0,BTCUSDT,1,-5.160672187805176,1472.4173126302617,0.55,True,True,Freeze mode active
1730659500000.0,BTCUSDT,1,-9.49787425994873,1464.0000474366975,0.55,True,True,Freeze mode active
1730660400000.0,BTCUSDT,1,-1.1194804906845093,1466.251893233079,0.55,True,True,Freeze mode active
