ts,timesteps,ep_rew_mean,fps,device,gpu_alloc_mb,gpu_reserved_mb
2025-08-11T09:01:46,52596,,2.56,cuda:0,56,74
2025-08-11T09:01:49,52542,,2.56,cuda:0,56,74
2025-08-11T09:02:00,52632,,2.56,cuda:0,56,74
2025-08-11T09:02:02,52578,,2.56,cuda:0,56,74
2025-08-11T09:02:13,52668,,2.56,cuda:0,56,74
2025-08-11T09:02:17,52614,,2.56,cuda:0,56,74
2025-08-11T09:02:27,52704,,2.56,cuda:0,56,74
2025-08-11T09:02:30,52650,,2.56,cuda:0,56,74
2025-08-11T09:02:42,52740,,2.56,cuda:0,56,74
2025-08-11T09:02:44,52686,,2.56,cuda:0,56,74
2025-08-11T09:02:56,52776,,2.56,cuda:0,56,74
2025-08-11T09:02:57,52722,,2.56,cuda:0,56,74
2025-08-11T09:03:10,52812,,2.56,cuda:0,56,74
2025-08-11T09:03:12,52758,,2.56,cuda:0,56,74
2025-08-11T09:03:23,52848,,2.56,cuda:0,56,74
2025-08-11T09:03:26,52794,,2.56,cuda:0,56,74
2025-08-11T09:03:38,52884,,2.56,cuda:0,56,74
2025-08-11T09:03:40,52830,,2.56,cuda:0,56,74
2025-08-11T09:03:54,52920,,2.56,cuda:0,56,74
2025-08-11T09:03:55,52866,,2.56,cuda:0,56,74
2025-08-11T09:04:08,52956,,2.56,cuda:0,56,74
2025-08-11T09:04:09,52902,,2.56,cuda:0,56,74
2025-08-11T09:04:22,52992,,2.56,cuda:0,56,74
2025-08-11T09:04:23,52938,,2.56,cuda:0,56,74
2025-08-11T09:04:36,53028,,2.56,cuda:0,56,74
2025-08-11T09:04:38,52974,,2.56,cuda:0,56,74
2025-08-11T09:04:50,53064,,2.56,cuda:0,56,74
2025-08-11T09:04:52,53010,,2.56,cuda:0,56,74
2025-08-11T09:05:04,53100,,2.56,cuda:0,56,74
2025-08-11T09:05:05,53046,,2.56,cuda:0,56,74
2025-08-11T09:05:19,53136,,2.56,cuda:0,56,74
2025-08-11T09:05:19,53082,,2.56,cuda:0,56,74
2025-08-11T09:05:34,53172,,2.56,cuda:0,56,74
2025-08-11T09:05:34,53118,,2.56,cuda:0,56,74
2025-08-11T09:05:47,53208,,2.56,cuda:0,56,74
2025-08-11T09:05:48,53154,,2.56,cuda:0,56,74
2025-08-11T09:06:01,53244,,2.56,cuda:0,56,74
2025-08-11T09:06:02,53190,,2.56,cuda:0,56,74
2025-08-11T09:06:16,53226,,2.56,cuda:0,56,74
2025-08-11T09:06:16,53280,,2.56,cuda:0,56,74
2025-08-11T09:06:29,53262,,2.56,cuda:0,56,74
2025-08-11T09:06:31,53316,,2.56,cuda:0,56,74
2025-08-11T09:06:43,53298,,2.56,cuda:0,56,74
2025-08-11T09:06:45,53352,,2.56,cuda:0,56,74
2025-08-11T09:06:56,53334,,2.56,cuda:0,56,74
2025-08-11T09:07:00,53388,,2.56,cuda:0,56,74
2025-08-11T09:07:10,53370,,2.56,cuda:0,56,74
2025-08-11T09:07:13,53424,,2.56,cuda:0,56,74
2025-08-11T09:07:24,53406,,2.56,cuda:0,56,74
2025-08-11T09:07:27,53460,,2.56,cuda:0,56,74
2025-08-11T09:07:38,53442,,2.56,cuda:0,56,74
2025-08-11T09:07:41,53496,,2.56,cuda:0,56,74
2025-08-11T09:07:51,53478,,2.56,cuda:0,56,74
2025-08-11T09:07:55,53532,,2.56,cuda:0,56,74
2025-08-11T09:08:06,53514,,2.56,cuda:0,56,74
2025-08-11T09:08:09,53568,,2.56,cuda:0,56,74
2025-08-11T09:08:19,53550,,2.56,cuda:0,56,74
2025-08-11T09:08:23,53604,,2.56,cuda:0,56,74
2025-08-11T09:08:33,53586,,2.56,cuda:0,56,74
2025-08-11T09:08:37,53640,,2.56,cuda:0,56,74
2025-08-11T09:08:47,53622,,2.56,cuda:0,56,74
2025-08-11T09:08:51,53676,,2.56,cuda:0,56,74
2025-08-11T09:09:01,53658,,2.56,cuda:0,56,74
2025-08-11T09:09:06,53712,,2.56,cuda:0,56,74
2025-08-11T09:09:14,53694,,2.56,cuda:0,56,74
2025-08-11T09:09:22,53748,,2.56,cuda:0,56,74
2025-08-11T09:09:27,53730,,2.56,cuda:0,56,74
2025-08-11T09:09:36,53784,,2.56,cuda:0,56,74
2025-08-11T09:09:41,53766,,2.56,cuda:0,56,74
2025-08-11T09:09:51,53820,,2.56,cuda:0,56,74
2025-08-11T09:09:55,53802,,2.56,cuda:0,56,74
2025-08-11T09:10:05,53856,,2.56,cuda:0,56,74
2025-08-11T09:10:09,53838,,2.56,cuda:0,56,74
2025-08-11T09:10:18,53892,,2.56,cuda:0,56,74
2025-08-11T09:10:24,53874,,2.56,cuda:0,56,74
2025-08-11T09:10:31,53928,,2.56,cuda:0,56,74
2025-08-11T09:10:39,53910,,2.56,cuda:0,56,74
2025-08-11T09:10:46,53964,,2.56,cuda:0,56,74
2025-08-11T09:10:54,53946,,2.56,cuda:0,56,74
2025-08-11T09:11:00,54000,,2.56,cuda:0,56,74
2025-08-11T09:11:08,53982,,2.56,cuda:0,56,74
2025-08-11T09:11:15,54036,,2.56,cuda:0,56,74
2025-08-11T09:11:24,54018,,2.56,cuda:0,56,74
2025-08-11T09:11:28,54072,,2.56,cuda:0,56,74
2025-08-11T09:11:39,54054,,2.56,cuda:0,56,74
2025-08-11T09:11:41,54108,,2.56,cuda:0,56,74
2025-08-11T09:11:53,54090,,2.56,cuda:0,56,74
2025-08-11T09:11:56,54144,,2.56,cuda:0,56,74
2025-08-11T09:12:06,54126,,2.56,cuda:0,56,74
2025-08-11T09:12:09,54180,,2.56,cuda:0,56,74
2025-08-11T09:12:21,54162,,2.56,cuda:0,56,74
2025-08-11T09:12:23,54216,,2.56,cuda:0,56,74
2025-08-11T09:12:35,54198,,2.56,cuda:0,56,74
2025-08-11T09:12:38,54252,,2.56,cuda:0,56,74
2025-08-11T09:12:49,54234,,2.56,cuda:0,56,74
2025-08-11T09:12:52,54288,,2.56,cuda:0,56,74
2025-08-11T09:13:03,54270,,2.56,cuda:0,56,74
2025-08-11T09:13:06,54324,,2.56,cuda:0,56,74
2025-08-11T09:13:17,54306,,2.56,cuda:0,56,74
2025-08-11T09:13:20,54360,,2.56,cuda:0,56,74
2025-08-11T09:13:31,54342,,2.56,cuda:0,56,74
2025-08-11T09:13:35,54396,,2.56,cuda:0,56,74
2025-08-11T09:13:46,54378,,2.56,cuda:0,56,74
2025-08-11T09:13:50,54432,,2.56,cuda:0,56,74
2025-08-11T09:14:01,54414,,2.56,cuda:0,56,74
2025-08-11T09:14:04,54468,,2.56,cuda:0,56,74
2025-08-11T09:14:16,54450,,2.56,cuda:0,56,74
2025-08-11T09:14:19,54504,,2.56,cuda:0,56,74
2025-08-11T09:14:30,54486,,2.56,cuda:0,56,74
2025-08-11T09:14:33,54540,,2.56,cuda:0,56,74
2025-08-11T09:14:45,54522,,2.56,cuda:0,56,74
2025-08-11T09:14:48,54576,,2.56,cuda:0,56,74
2025-08-11T09:14:59,54558,,2.56,cuda:0,56,74
2025-08-11T09:15:02,54612,,2.56,cuda:0,56,74
2025-08-11T09:15:13,54594,,2.56,cuda:0,56,74
2025-08-11T09:15:15,54648,,2.56,cuda:0,56,74
2025-08-11T09:15:27,54630,,2.56,cuda:0,56,74
2025-08-11T09:15:30,54684,,2.56,cuda:0,56,74
2025-08-11T09:15:41,54666,,2.56,cuda:0,56,74
2025-08-11T09:15:44,54720,,2.56,cuda:0,56,74
2025-08-11T09:15:54,54702,,2.56,cuda:0,56,74
2025-08-11T09:15:57,54756,,2.56,cuda:0,56,74
2025-08-11T09:16:09,54738,,2.56,cuda:0,56,74
2025-08-11T09:16:11,54792,,2.56,cuda:0,56,74
2025-08-11T09:16:22,54774,,2.56,cuda:0,56,74
2025-08-11T09:16:25,54828,,2.56,cuda:0,56,74
2025-08-11T09:16:36,54810,,2.56,cuda:0,56,74
2025-08-11T09:16:39,54864,,2.56,cuda:0,56,74
2025-08-11T09:16:50,54846,,2.56,cuda:0,56,74
2025-08-11T09:16:54,54900,,2.56,cuda:0,56,74
2025-08-11T09:17:03,54882,,2.56,cuda:0,56,74
2025-08-11T09:17:09,54936,,2.56,cuda:0,56,74
2025-08-11T09:17:17,54918,,2.56,cuda:0,56,74
2025-08-11T09:17:23,54972,,2.56,cuda:0,56,74
2025-08-11T09:17:31,54954,,2.56,cuda:0,56,74
2025-08-11T09:17:37,55008,,2.56,cuda:0,56,74
2025-08-11T09:17:45,54990,,2.56,cuda:0,56,74
2025-08-11T09:17:50,55044,,2.56,cuda:0,56,74
2025-08-11T09:18:00,55026,,2.56,cuda:0,56,74
2025-08-11T09:18:04,55080,,2.56,cuda:0,56,74
2025-08-11T09:18:12,55062,,2.56,cuda:0,56,74
2025-08-11T09:18:18,55116,,2.56,cuda:0,56,74
2025-08-11T09:18:28,55098,,2.56,cuda:0,56,74
2025-08-11T09:18:33,55152,,2.56,cuda:0,56,74
2025-08-11T09:18:41,55134,,2.56,cuda:0,56,74
2025-08-11T09:18:48,55188,,2.56,cuda:0,56,74
2025-08-11T09:18:54,55170,,2.56,cuda:0,56,74
2025-08-11T09:19:02,55224,,2.56,cuda:0,56,74
2025-08-11T09:19:10,55206,,2.56,cuda:0,56,74
2025-08-11T09:19:16,55260,,2.56,cuda:0,56,74
2025-08-11T09:19:23,55242,,2.56,cuda:0,56,74
2025-08-11T09:19:30,55296,,2.56,cuda:0,56,74
2025-08-11T09:19:37,55278,,2.56,cuda:0,56,74
2025-08-11T09:19:44,55332,,2.56,cuda:0,56,74
2025-08-11T09:19:51,55314,,2.56,cuda:0,56,74
2025-08-11T09:20:00,55368,,2.56,cuda:0,56,74
2025-08-11T09:20:04,55350,,2.56,cuda:0,56,74
2025-08-11T09:20:13,55404,,2.56,cuda:0,56,74
2025-08-11T09:20:18,55386,,2.56,cuda:0,56,74
2025-08-11T09:20:28,55440,,2.56,cuda:0,56,74
2025-08-11T09:20:32,55422,,2.56,cuda:0,56,74
2025-08-11T09:20:42,55476,,2.56,cuda:0,56,74
2025-08-11T09:20:45,55458,,2.56,cuda:0,56,74
2025-08-11T09:20:56,55512,,2.56,cuda:0,56,74
2025-08-11T09:20:59,55494,,2.56,cuda:0,56,74
2025-08-11T09:21:10,55548,,2.56,cuda:0,56,74
2025-08-11T09:21:13,55530,,2.56,cuda:0,56,74
2025-08-11T09:21:25,55584,,2.56,cuda:0,56,74
2025-08-11T09:21:26,55566,,2.56,cuda:0,56,74
2025-08-11T09:21:39,55620,,2.56,cuda:0,56,74
2025-08-11T09:21:41,55602,,2.56,cuda:0,56,74
2025-08-11T09:21:51,55656,,2.56,cuda:0,56,74
2025-08-11T09:21:55,55638,,2.56,cuda:0,56,74
2025-08-11T09:22:05,55692,,2.56,cuda:0,56,74
2025-08-11T09:22:10,55674,,2.56,cuda:0,56,74
2025-08-11T09:22:20,55728,,2.56,cuda:0,56,74
2025-08-11T09:22:22,55710,,2.56,cuda:0,56,74
2025-08-11T09:22:34,55764,,2.56,cuda:0,56,74
2025-08-11T09:22:35,55746,,2.56,cuda:0,56,74
2025-08-11T09:22:48,55800,,2.56,cuda:0,56,74
2025-08-11T09:22:49,55782,,2.56,cuda:0,56,74
2025-08-11T09:23:02,55818,,2.56,cuda:0,56,74
2025-08-11T09:23:03,55836,,2.56,cuda:0,56,74
2025-08-11T09:23:17,55854,,2.56,cuda:0,56,74
2025-08-11T09:23:17,55872,,2.56,cuda:0,56,74
2025-08-11T09:23:31,55890,,2.56,cuda:0,56,74
2025-08-11T09:23:32,55908,,2.56,cuda:0,56,74
2025-08-11T09:23:46,55944,,2.56,cuda:0,56,74
2025-08-11T09:23:46,55926,,2.56,cuda:0,56,74
2025-08-11T09:23:59,55980,,2.56,cuda:0,56,74
2025-08-11T09:24:00,55962,,2.56,cuda:0,56,74
2025-08-11T09:24:13,56016,,2.56,cuda:0,56,74
2025-08-11T09:24:14,55998,,2.56,cuda:0,56,74
2025-08-11T09:24:27,56052,,2.56,cuda:0,56,74
2025-08-11T09:24:29,56034,,2.56,cuda:0,56,74
2025-08-11T09:24:41,56088,,2.56,cuda:0,56,74
2025-08-11T09:24:43,56070,,2.56,cuda:0,56,74
2025-08-11T09:24:55,56124,,2.56,cuda:0,56,74
2025-08-11T09:24:57,56106,,2.56,cuda:0,56,74
2025-08-11T09:25:10,56160,,2.56,cuda:0,56,74
2025-08-11T09:25:11,56142,,2.56,cuda:0,56,74
2025-08-11T09:25:24,56196,,2.56,cuda:0,56,74
2025-08-11T09:25:25,56178,,2.56,cuda:0,56,74
2025-08-11T09:25:37,56232,,2.56,cuda:0,56,74
2025-08-11T09:25:40,56214,,2.56,cuda:0,56,74
2025-08-11T09:25:51,56268,,2.56,cuda:0,56,74
2025-08-11T09:25:54,56250,,2.56,cuda:0,56,74
2025-08-11T09:26:05,56304,,2.56,cuda:0,56,74
2025-08-11T09:26:09,56286,,2.56,cuda:0,56,74
2025-08-11T09:26:19,56340,,2.56,cuda:0,56,74
2025-08-11T09:26:22,56322,,2.56,cuda:0,56,74
2025-08-11T09:26:33,56376,,2.56,cuda:0,56,74
2025-08-11T09:26:37,56358,,2.56,cuda:0,56,74
2025-08-11T09:26:46,56412,,2.56,cuda:0,56,74
2025-08-11T09:26:51,56394,,2.56,cuda:0,56,74
2025-08-11T09:27:00,56448,,2.56,cuda:0,56,74
2025-08-11T09:27:05,56430,,2.56,cuda:0,56,74
2025-08-11T09:27:15,56484,,2.56,cuda:0,56,74
2025-08-11T09:27:20,56466,,2.56,cuda:0,56,74
2025-08-11T09:27:29,56520,,2.56,cuda:0,56,74
2025-08-11T09:27:35,56502,,2.56,cuda:0,56,74
2025-08-11T09:27:43,56556,,2.56,cuda:0,56,74
2025-08-11T09:27:50,56538,,2.56,cuda:0,56,74
2025-08-11T09:27:57,56592,,2.56,cuda:0,56,74
2025-08-11T09:28:04,56574,,2.56,cuda:0,56,74
2025-08-11T09:28:11,56628,,2.56,cuda:0,56,74
2025-08-11T09:28:17,56610,,2.56,cuda:0,56,74
2025-08-11T09:28:24,56664,,2.56,cuda:0,56,74
2025-08-11T09:28:33,56646,,2.56,cuda:0,56,74
2025-08-11T09:28:39,56700,,2.56,cuda:0,56,74
2025-08-11T09:28:47,56682,,2.56,cuda:0,56,74
2025-08-11T09:28:53,56736,,2.56,cuda:0,56,74
2025-08-11T09:29:02,56718,,2.56,cuda:0,56,74
2025-08-11T09:29:06,56772,,2.56,cuda:0,56,74
2025-08-11T09:29:16,56754,,2.56,cuda:0,56,74
2025-08-11T09:29:20,56808,,2.56,cuda:0,56,74
2025-08-11T09:29:30,56790,,2.56,cuda:0,56,74
2025-08-11T09:29:34,56844,,2.56,cuda:0,56,74
2025-08-11T09:29:44,56826,,2.56,cuda:0,56,74
2025-08-11T09:29:48,56880,,2.56,cuda:0,56,74
2025-08-11T09:29:58,56862,,2.56,cuda:0,56,74
2025-08-11T09:30:02,56916,,2.56,cuda:0,56,74
2025-08-11T09:30:13,56898,,2.56,cuda:0,56,74
2025-08-11T09:30:17,56952,,2.56,cuda:0,56,74
2025-08-11T09:30:26,56934,,2.56,cuda:0,56,74
2025-08-11T09:30:30,56988,,2.56,cuda:0,56,74
2025-08-11T09:30:42,56970,,2.56,cuda:0,56,74
2025-08-11T09:30:43,57024,,2.56,cuda:0,56,74
2025-08-11T09:30:55,57006,,2.56,cuda:0,56,74
2025-08-11T09:30:56,57060,,2.56,cuda:0,56,74
2025-08-11T09:31:09,57042,,2.56,cuda:0,56,74
2025-08-11T09:31:10,57096,,2.56,cuda:0,56,74
2025-08-11T09:31:24,57132,,2.56,cuda:0,56,74
2025-08-11T09:31:25,57078,,2.56,cuda:0,56,74
2025-08-11T09:31:37,57168,,2.56,cuda:0,56,74
2025-08-11T09:31:39,57114,,2.56,cuda:0,56,74
2025-08-11T09:31:50,57204,,2.56,cuda:0,56,74
2025-08-11T09:31:53,57150,,2.56,cuda:0,56,74
2025-08-11T09:32:04,57240,,2.56,cuda:0,56,74
2025-08-11T09:32:08,57186,,2.56,cuda:0,56,74
2025-08-11T09:32:17,57276,,2.56,cuda:0,56,74
2025-08-11T09:32:23,57222,,2.56,cuda:0,56,74
2025-08-11T09:32:31,57312,,2.56,cuda:0,56,74
2025-08-11T09:32:37,57258,,2.56,cuda:0,56,74
2025-08-11T09:32:45,57348,,2.56,cuda:0,56,74
2025-08-11T09:32:52,57294,,2.56,cuda:0,56,74
2025-08-11T09:32:58,57384,,2.56,cuda:0,56,74
2025-08-11T09:33:05,57330,,2.56,cuda:0,56,74
2025-08-11T09:33:12,57420,,2.56,cuda:0,56,74
2025-08-11T09:33:22,57366,,2.56,cuda:0,56,74
2025-08-11T09:33:26,57456,,2.56,cuda:0,56,74
2025-08-11T09:33:35,57402,,2.56,cuda:0,56,74
2025-08-11T09:33:40,57492,,2.56,cuda:0,56,74
2025-08-11T09:33:49,57438,,2.56,cuda:0,56,74
2025-08-11T09:33:54,57528,,2.56,cuda:0,56,74
2025-08-11T09:34:05,57474,,2.56,cuda:0,56,74
2025-08-11T09:34:08,57564,,2.56,cuda:0,56,74
2025-08-11T09:34:19,57510,,2.56,cuda:0,56,74
2025-08-11T09:34:23,57600,,2.56,cuda:0,56,74
2025-08-11T09:34:33,57546,,2.56,cuda:0,56,74
2025-08-11T09:34:38,57636,,2.56,cuda:0,56,74
2025-08-11T09:34:47,57582,,2.56,cuda:0,56,74
2025-08-11T09:34:54,57672,,2.56,cuda:0,56,74
2025-08-11T09:35:01,57618,,2.56,cuda:0,56,74
2025-08-11T09:35:07,57708,,2.56,cuda:0,56,74
2025-08-11T09:35:14,57654,,2.56,cuda:0,56,74
2025-08-11T09:35:21,57744,,2.56,cuda:0,56,74
2025-08-11T09:35:28,57690,,2.56,cuda:0,56,74
2025-08-11T09:35:36,57780,,2.56,cuda:0,56,74
2025-08-11T09:35:42,57726,,2.56,cuda:0,56,74
2025-08-11T09:35:50,57816,,2.56,cuda:0,56,74
2025-08-11T09:35:57,57762,,2.56,cuda:0,56,74
2025-08-11T09:36:04,57852,,2.56,cuda:0,56,74
2025-08-11T09:36:12,57798,,2.56,cuda:0,56,74
2025-08-11T09:36:17,57888,,2.56,cuda:0,56,74
2025-08-11T09:36:27,57834,,2.56,cuda:0,56,74
2025-08-11T09:36:31,57924,,2.56,cuda:0,56,74
2025-08-11T09:36:41,57870,,2.56,cuda:0,56,74
2025-08-11T09:36:45,57960,,2.56,cuda:0,56,74
2025-08-11T09:36:55,57906,,2.56,cuda:0,56,74
2025-08-11T09:36:57,57996,,2.56,cuda:0,56,74
2025-08-11T09:37:09,57942,,2.56,cuda:0,56,74
2025-08-11T09:37:11,58032,,2.56,cuda:0,56,74
2025-08-11T09:37:23,57978,,2.56,cuda:0,56,74
2025-08-11T09:37:25,58068,,2.56,cuda:0,56,74
2025-08-11T09:37:36,58014,,2.56,cuda:0,56,74
2025-08-11T09:37:40,58104,,2.56,cuda:0,56,74
2025-08-11T09:37:50,58050,,2.56,cuda:0,56,74
2025-08-11T09:37:55,58140,,2.56,cuda:0,56,74
2025-08-11T09:38:04,58086,,2.56,cuda:0,56,74
2025-08-11T09:38:10,58176,,2.56,cuda:0,56,74
2025-08-11T09:38:17,58122,,2.56,cuda:0,56,74
2025-08-11T09:38:24,58212,,2.56,cuda:0,56,74
2025-08-11T09:38:31,58158,,2.56,cuda:0,56,74
2025-08-11T09:38:39,58248,,2.56,cuda:0,56,74
2025-08-11T09:38:47,58194,,2.56,cuda:0,56,74
2025-08-11T09:38:54,58284,,2.56,cuda:0,56,74
2025-08-11T09:39:01,58230,,2.56,cuda:0,56,74
2025-08-11T09:39:07,58320,,2.56,cuda:0,56,74
2025-08-11T09:39:17,58266,,2.56,cuda:0,56,74
2025-08-11T09:39:21,58356,,2.56,cuda:0,56,74
2025-08-11T09:39:31,58302,,2.56,cuda:0,56,74
2025-08-11T09:39:36,58392,,2.56,cuda:0,56,74
2025-08-11T09:39:45,58338,,2.56,cuda:0,56,74
2025-08-11T09:39:50,58428,,2.56,cuda:0,56,74
2025-08-11T09:40:00,58374,,2.56,cuda:0,56,74
2025-08-11T09:40:04,58464,,2.56,cuda:0,56,74
2025-08-11T09:40:15,58410,,2.56,cuda:0,56,74
2025-08-11T09:40:19,58500,,2.56,cuda:0,56,74
2025-08-11T09:40:28,58446,,2.56,cuda:0,56,74
2025-08-11T09:40:34,58536,,2.56,cuda:0,56,74
2025-08-11T09:40:43,58482,,2.56,cuda:0,56,74
2025-08-11T09:40:47,58572,,2.56,cuda:0,56,74
2025-08-11T09:40:58,58518,,2.56,cuda:0,56,74
2025-08-11T09:41:02,58608,,2.56,cuda:0,56,74
2025-08-11T09:41:12,58554,,2.56,cuda:0,56,74
2025-08-11T09:41:15,58644,,2.56,cuda:0,56,74
2025-08-11T09:41:25,58590,,2.56,cuda:0,56,74
2025-08-11T09:41:28,58680,,2.56,cuda:0,56,74
2025-08-11T09:41:39,58626,,2.56,cuda:0,56,74
2025-08-11T09:41:43,58716,,2.56,cuda:0,56,74
2025-08-11T09:41:54,58662,,2.56,cuda:0,56,74
2025-08-11T09:41:58,58752,,2.56,cuda:0,56,74
2025-08-11T09:42:08,58698,,2.56,cuda:0,56,74
2025-08-11T09:42:12,58788,,2.56,cuda:0,56,74
2025-08-11T09:42:22,58734,,2.56,cuda:0,56,74
2025-08-11T09:42:27,58824,,2.56,cuda:0,56,74
2025-08-11T09:42:36,58770,,2.56,cuda:0,56,74
2025-08-11T09:42:41,58860,,2.56,cuda:0,56,74
2025-08-11T09:42:51,58806,,2.56,cuda:0,56,74
2025-08-11T09:42:55,58896,,2.56,cuda:0,56,74
2025-08-11T09:43:04,58842,,2.56,cuda:0,56,74
2025-08-11T09:43:09,58932,,2.56,cuda:0,56,74
2025-08-11T09:43:18,58878,,2.56,cuda:0,56,74
2025-08-11T09:43:23,58968,,2.56,cuda:0,56,74
2025-08-11T09:43:32,58914,,2.56,cuda:0,56,74
2025-08-11T09:43:36,59004,,2.56,cuda:0,56,74
2025-08-11T09:43:47,58950,,2.56,cuda:0,56,74
2025-08-11T09:43:50,59040,,2.56,cuda:0,56,74
2025-08-11T09:44:01,58986,,2.56,cuda:0,56,74
2025-08-11T09:44:05,59076,,2.56,cuda:0,56,74
2025-08-11T09:44:16,59022,,2.56,cuda:0,56,74
2025-08-11T09:44:20,59112,,2.56,cuda:0,56,74
2025-08-11T09:44:28,59058,,2.56,cuda:0,56,74
2025-08-11T09:44:34,59148,,2.56,cuda:0,56,74
2025-08-11T09:44:42,59094,,2.56,cuda:0,56,74
2025-08-11T09:44:49,59184,,2.56,cuda:0,56,74
2025-08-11T09:44:56,59130,,2.56,cuda:0,56,74
2025-08-11T09:45:03,59220,,2.56,cuda:0,56,74
2025-08-11T09:45:10,59166,,2.56,cuda:0,56,74
2025-08-11T09:45:19,59256,,2.56,cuda:0,56,74
2025-08-11T09:45:23,59202,,2.56,cuda:0,56,74
2025-08-11T09:45:33,59292,,2.56,cuda:0,56,74
2025-08-11T09:45:37,59238,,2.56,cuda:0,56,74
2025-08-11T09:45:48,59328,,2.56,cuda:0,56,74
2025-08-11T09:45:51,59274,,2.56,cuda:0,56,74
2025-08-11T09:46:01,59364,,2.56,cuda:0,56,74
2025-08-11T09:46:05,59310,,2.56,cuda:0,56,74
2025-08-11T09:46:15,59400,,2.56,cuda:0,56,74
2025-08-11T09:46:20,59346,,2.56,cuda:0,56,74
2025-08-11T09:46:30,59436,,2.56,cuda:0,56,74
2025-08-11T09:46:34,59382,,2.56,cuda:0,56,74
2025-08-11T09:46:43,59472,,2.56,cuda:0,56,74
2025-08-11T09:46:49,59418,,2.56,cuda:0,56,74
2025-08-11T09:46:58,59508,,2.56,cuda:0,56,74
2025-08-11T09:47:03,59454,,2.56,cuda:0,56,74
2025-08-11T09:47:12,59544,,2.56,cuda:0,56,74
2025-08-11T09:47:18,59490,,2.56,cuda:0,56,74
2025-08-11T09:47:26,59580,,2.56,cuda:0,56,74
2025-08-11T09:47:32,59526,,2.56,cuda:0,56,74
2025-08-11T09:47:39,59616,,2.56,cuda:0,56,74
2025-08-11T09:47:47,59562,,2.56,cuda:0,56,74
2025-08-11T09:47:53,59652,,2.56,cuda:0,56,74
2025-08-11T09:48:02,59598,,2.56,cuda:0,56,74
2025-08-11T09:48:07,59688,,2.56,cuda:0,56,74
2025-08-11T09:48:18,59634,,2.56,cuda:0,56,74
2025-08-11T09:48:22,59724,,2.56,cuda:0,56,74
2025-08-11T09:48:32,59670,,2.56,cuda:0,56,74
2025-08-11T09:48:35,59760,,2.56,cuda:0,56,74
2025-08-11T09:48:46,59706,,2.56,cuda:0,56,74
2025-08-11T09:48:48,59796,,2.56,cuda:0,56,74
2025-08-11T09:49:00,59742,,2.56,cuda:0,56,74
2025-08-11T09:49:04,59832,,2.56,cuda:0,56,74
2025-08-11T09:49:13,59778,,2.56,cuda:0,56,74
2025-08-11T09:49:19,59868,,2.56,cuda:0,56,74
2025-08-11T09:49:27,59814,,2.56,cuda:0,56,74
2025-08-11T09:49:33,59904,,2.56,cuda:0,56,74
2025-08-11T09:49:41,59850,,2.56,cuda:0,56,74
2025-08-11T09:49:48,59940,,2.56,cuda:0,56,74
2025-08-11T09:49:54,59886,,2.56,cuda:0,56,74
2025-08-11T09:50:02,59976,,2.56,cuda:0,56,74
2025-08-11T09:50:08,59922,,2.56,cuda:0,56,74
2025-08-11T09:50:15,60012,,2.56,cuda:0,56,74
2025-08-11T09:50:23,59958,,2.56,cuda:0,56,74
2025-08-11T09:50:29,60048,,2.56,cuda:0,56,74
2025-08-11T09:50:38,59994,,2.56,cuda:0,56,74
2025-08-11T09:50:44,60084,,2.56,cuda:0,56,74
2025-08-11T09:50:52,60030,,2.56,cuda:0,56,74
2025-08-11T09:50:58,60120,,2.56,cuda:0,56,74
2025-08-11T09:51:06,60066,,2.56,cuda:0,56,74
2025-08-11T09:51:12,60156,,2.56,cuda:0,56,74
2025-08-11T09:51:21,60102,,2.56,cuda:0,56,74
2025-08-11T09:51:28,60192,,2.56,cuda:0,56,74
2025-08-11T09:51:36,60138,,2.56,cuda:0,56,74
2025-08-11T09:51:41,60228,,2.56,cuda:0,56,74
2025-08-11T09:51:52,60174,,2.56,cuda:0,56,74
2025-08-11T09:51:55,60264,,2.56,cuda:0,56,74
2025-08-11T09:52:06,60210,,2.56,cuda:0,56,74
2025-08-11T09:52:10,60300,,2.56,cuda:0,56,74
2025-08-11T09:52:20,60246,,2.56,cuda:0,56,74
2025-08-11T09:52:23,60336,,2.56,cuda:0,56,74
2025-08-11T09:52:34,60282,,2.56,cuda:0,56,74
2025-08-11T09:52:38,60372,,2.56,cuda:0,56,74
2025-08-11T09:52:48,60318,,2.56,cuda:0,56,74
2025-08-11T09:52:51,60408,,2.56,cuda:0,56,74
2025-08-11T09:53:02,60354,,2.56,cuda:0,56,74
2025-08-11T09:53:05,60444,,2.56,cuda:0,56,74
2025-08-11T09:53:15,60390,,2.56,cuda:0,56,74
2025-08-11T09:53:20,60480,,2.56,cuda:0,56,74
2025-08-11T09:53:29,60426,,2.56,cuda:0,56,74
2025-08-11T09:53:33,60516,,2.56,cuda:0,56,74
2025-08-11T09:53:44,60462,,2.56,cuda:0,56,74
2025-08-11T09:53:47,60552,,2.56,cuda:0,56,74
2025-08-11T09:53:58,60498,,2.56,cuda:0,56,74
2025-08-11T09:54:01,60588,,2.56,cuda:0,56,74
2025-08-11T09:54:12,60534,,2.56,cuda:0,56,74
2025-08-11T09:54:17,60624,,2.56,cuda:0,56,74
2025-08-11T09:54:25,60570,,2.56,cuda:0,56,74
2025-08-11T09:54:31,60660,,2.56,cuda:0,56,74
2025-08-11T09:54:38,60606,,2.56,cuda:0,56,74
