ts,frame,symbol,step,avg_reward,ep_rew_mean
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:30.413833,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:31.749387,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:32.983646,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:34.429337,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,-1.354524809373328e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,2.709049618746656e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:36.415566,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:37.496266,1s,BTCUSDT,18,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,1.4354175400382863e-13,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,-1.4354175400382863e-13,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,1.4354175400382863e-13,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,-1.4354175400382863e-13,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,-1.4354175400382863e-13,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:38.601628,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:39.704879,1s,BTCUSDT,36,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,-1.5117245020894454e-13,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,1.5117245020894454e-13,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,-1.5117245020894454e-13,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:40.911613,1s,BTCUSDT,180,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:42.152477,1s,BTCUSDT,54,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,-1.5841101759332676e-13,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,-1.5841101759332676e-13,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,1.5841101759332676e-13,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,0.0,nan
2025-08-16T05:23:43.375392,1s,BTCUSDT,198,-1.5841101759332676e-13,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,-9.612112944782855e-14,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,-9.612112944782855e-14,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,-1.922422588956571e-13,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,-9.612112944782855e-14,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,-9.612112944782855e-14,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:44.599870,1s,BTCUSDT,72,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,1.6530907773291276e-13,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,-1.6530907773291276e-13,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,-1.6530907773291276e-13,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:45.843331,1s,BTCUSDT,216,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,0.0,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,1.0737077730822026e-13,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:46.963678,1s,BTCUSDT,90,-1.0737077730822026e-13,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,-1.719077625476212e-13,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,-1.719077625476212e-13,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:48.179273,1s,BTCUSDT,234,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,-1.1751400362785408e-13,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:49.304269,1s,BTCUSDT,108,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,-1.782404383593103e-13,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,1.782404383593103e-13,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,-1.782404383593103e-13,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:50.433106,1s,BTCUSDT,252,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,0.0,nan
2025-08-16T05:23:51.575155,1s,BTCUSDT,126,-1.268167699759043e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,-1.8433463035063408e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,1.8433463035063408e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,1.8433463035063408e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,1.8433463035063408e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,-1.8433463035063408e-13,nan
2025-08-16T05:23:52.823943,1s,BTCUSDT,270,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,-1.354524809373328e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,2.709049618746656e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,1.354524809373328e-13,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:54.030914,1s,BTCUSDT,144,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,1.9021336426523067e-13,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:55.353998,1s,BTCUSDT,288,0.0,nan
2025-08-16T05:23:56.695626,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:56.695626,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:56.695626,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:56.695626,1s,BTCUSDT,162,0.0,nan
2025-08-16T05:23:56.695626,1s,BTCUSDT,162,0.0,nan
